 24,  75.000 
 25,  62.500 
 25,  68.750 
 25,  68.750 
 25,  50.000 
 25,  56.250 
 25,  37.500 
 26,  56.250 
 26,  50.000 
 26,  68.750 
 26,  25.000 
 26,  50.000 
 26,  56.250 
 27,  31.250 
 27,  56.250 
 27,  56.250 
 27,  56.250 
 27,  56.250 
 27,  75.000 
 28,  31.250 
 28,  50.000 
 28,  56.250 
 28,  68.750 
 28,  56.250 
 28,  68.750 
 29,  50.000 
 29,  43.750 
 29,  56.250 
 29,  62.500 
 29,  62.500 
 29,  50.000 
 30,  43.750 
 30,  43.750 
 30,  68.750 
 30,  62.500 
 30,  56.250 
 30,  68.750 
 31,  81.250 
 31,  50.000 
 31,  68.750 
 31,  37.500 
 31,  37.500 
 31,  75.000 
 32,  62.500 
 32,  43.750 
 32,  37.500 
 32,  62.500 
 32,  43.750 
 32,  62.500 
 33,  62.500 
 33,  56.250 
 33,  81.250 
 33,  56.250 
 33,  75.000 
 33,  50.000 
 34,  56.250 
 34,  37.500 
 34,  68.750 
 34,  50.000 
 34,  43.750 
 34,  56.250 
 35,  50.000 
 35,  62.500 
 35,  50.000 
 35,  62.500 
 35,  68.750 
 35,  56.250 
 36,  37.500 
 36,  56.250 
 36,  56.250 
 36,  62.500 
 36,  62.500 
 36,  37.500 
 37,  68.750 
 37,  62.500 
 37,  68.750 
 37,  68.750 
 37,  50.000 
 37,  56.250 
 38,  50.000 
 38,  68.750 
 38,  37.500 
 38,  56.250 
 38,  75.000 
 38,  62.500 
 39,  56.250 
 39,  68.750 
 39,  56.250 
 39,  62.500 
 39,  56.250 
 39,  56.250 
 40,  56.250 
 40,  56.250 
 40,  56.250 
 40,  43.750 
 40,  37.500 
 40,  56.250 
 41,  62.500 
 41,  56.250 
 41,  37.500 
 41,  50.000 
 41,  50.000 
 41,  56.250 
 42,  37.500 
 42,  56.250 
 42,  75.000 
 42,  56.250 
 42,  31.250 
 42,  37.500 
 43,  62.500 
 43,  68.750 
 43,  68.750 
 43,  75.000 
 43,  37.500 
 43,  37.500 
 44,  56.250 
 44,  43.750 
 44,  68.750 
 44,  75.000 
 44,  62.500 
 44,  50.000 
 45,  68.750 
 45,  68.750 
 45,  81.250 
 45,  68.750 
 45,  68.750 
 45,  37.500 
 46,  68.750 
 46,  56.250 
 46,  75.000 
 46,  87.500 
 46,  50.000 
 46,  56.250 
 47,  50.000 
 47,  37.500 
 47,  50.000 
 47,  75.000 
 47,  62.500 
 47,  43.750 
 48,  56.250 
 48,  87.500 
 48,  68.750 
 48,  68.750 
 48,  87.500 
 48,  68.750 
 49,  68.750 
 49,  43.750 
 49,  93.750 
 49,  87.500 
 49,  62.500 
 49,  56.250 
 50,  81.250 
 50,  56.250 
 50,  68.750 
 50,  68.750 
 50,  50.000 
 50,  62.500 
 51,  81.250 
 51,  87.500 
 51,  56.250 
 51,  56.250 
 51,  68.750 
 51,  75.000 
 52,  68.750 
 52,  68.750 
 52,  62.500 
 52,  56.250 
 52,  62.500 
 52,  62.500 
 53,  75.000 
 53,  81.250 
 53,  43.750 
 53,  56.250 
 53,  68.750 
 53,  43.750 
 54,  62.500 
 54,  75.000 
 54,  56.250 
 54,  68.750 
 54,  68.750 
 54,  56.250 
 55,  43.750 
 55,  81.250 
 55,  87.500 
 55,  50.000 
 55,  62.500 
 55,  62.500 
 56,  68.750 
 56,  62.500 
 56,  56.250 
 56,  68.750 
 56,  62.500 
 56,  68.750 
 57,  50.000 
 57,  75.000 
 57,  81.250 
 57,  56.250 
 57,  68.750 
 57,  56.250 
 58,  56.250 
 58,  56.250 
 58,  56.250 
 58,  75.000 
 58,  68.750 
 58,  81.250 
 59,  68.750 
 59,  31.250 
 59,  62.500 
 59,  68.750 
 59,  75.000 
 59,  81.250 
 60,  62.500 
 60,  43.750 
 60,  56.250 
 60,  50.000 
 60,  56.250 
 60,  56.250 
 61,  68.750 
 61,  62.500 
 61,  37.500 
 61,  62.500 
 61,  75.000 
 61,  62.500 
 62,  68.750 
 62,  87.500 
 62,  81.250 
 62,  56.250 
 62,  50.000 
 62,  87.500 
 63,  56.250 
 63,  43.750 
 63,  87.500 
 63,  56.250 
 63,  68.750 
 63,  62.500 
 64,  68.750 
 64,  68.750 
 64,  62.500 
 64,  75.000 
 64,  37.500 
 64,  75.000 
 65,  75.000 
 65,  62.500 
 65,  62.500 
 65,  81.250 
 65,  87.500 
 65,  87.500 
 66,  68.750 
 66,  75.000 
 66,  37.500 
 66,  68.750 
 66,  62.500 
 66,  68.750 
 67,  62.500 
 67,  75.000 
 67,  68.750 
 67,  43.750 
 67,  50.000 
 67,  81.250 
 68,  75.000 
 68,  75.000 
 68,  56.250 
 68,  62.500 
 68,  75.000 
 68,  68.750 
 69,  93.750 
 69,  81.250 
 69,  50.000 
 69,  68.750 
 69,  81.250 
 69,  43.750 
 70,  56.250 
 70,  56.250 
 70,  68.750 
 70,  68.750 
 70,  75.000 
 70,  81.250 
 71,  62.500 
 71,  56.250 
 71,  56.250 
 71,  75.000 
 71,  87.500 
 71,  75.000 
 72,  62.500 
 72,  75.000 
 72,  68.750 
 72,  75.000 
 72,  68.750 
 72,  75.000 
 73,  50.000 
 73,  56.250 
 73,  62.500 
 73,  81.250 
 73,  56.250 
 73,  68.750 
 74,  56.250 
 74,  75.000 
 74,  62.500 
 74,  50.000 
 74,  87.500 
 74,  87.500 
 75,  87.500 
 75,  75.000 
 75,  81.250 
 75,  75.000 
 75,  81.250 
 75,  75.000 
 76,  62.500 
 76,  56.250 
 76,  68.750 
 76,  75.000 
 76,  87.500 
 76,  50.000 
 77,  75.000 
 77,  68.750 
 77,  93.750 
 77,  75.000 
 77,  56.250 
 77,  75.000 
 78,  68.750 
 78,  62.500 
 78,  68.750 
 78,  68.750 
 78,  68.750 
 78,  43.750 
 79,  75.000 
 79,  68.750 
 79,  87.500 
 79,  87.500 
 79,  75.000 
 79,  62.500 
 80,  81.250 
 80,  68.750 
 80,  75.000 
 80,  81.250 
 80,  75.000 
 80,  75.000 
 81,  62.500 
 81,  62.500 
 81,  75.000 
 81,  81.250 
 81,  87.500 
 81,  75.000 
 82,  93.750 
 82,  62.500 
 82,  50.000 
 82,  50.000 
 82,  75.000 
 82,  62.500 
 83,  75.000 
 83,  93.750 
 83,  81.250 
 83,  93.750 
 83,  75.000 
 83,  81.250 
 84,  75.000 
 84,  68.750 
 84,  43.750 
 84,  75.000 
 84,  75.000 
 84,  81.250 
 85,  93.750 
 85,  81.250 
 85,  62.500 
 85,  68.750 
 85,  68.750 
 85,  93.750 
 86,  93.750 
 86,  87.500 
 86,  81.250 
 86,  81.250 
 86,  75.000 
 86,  75.000 
 87,  75.000 
 87,  75.000 
 87,  56.250 
 87,  93.750 
 87,  87.500 
 87,  75.000 
 88,  81.250 
 88,  62.500 
 88,  81.250 
 88,  81.250 
 88,  87.500 
 88,  68.750 
 89,  75.000 
 89,  56.250 
 89,  68.750 
 89,  68.750 
 89,  93.750 
 89,  81.250 
 90,  75.000 
 90,  81.250 
 90,  62.500 
 90,  81.250 
 90,  81.250 
 90,  100.000 
 91,  75.000 
 91,  87.500 
 91,  81.250 
 91,  68.750 
 91,  81.250 
 91,  87.500 
 92,  87.500 
 92,  87.500 
 92,  87.500 
 92,  100.000 
 92,  75.000 
 92,  93.750 
 93,  93.750 
 93,  87.500 
 93,  81.250 
 93,  93.750 
 93,  81.250 
 93,  81.250 
 94,  81.250 
 94,  75.000 
 94,  93.750 
 94,  93.750 
 94,  87.500 
 94,  87.500 
 95,  93.750 
 95,  87.500 
 95,  75.000 
 95,  87.500 
 95,  93.750 
 95,  87.500 
 96,  87.500 
 96,  75.000 
 96,  81.250 
 96,  68.750 
 96,  68.750 
 96,  75.000 
 97,  87.500 
 97,  75.000 
 97,  81.250 
 97,  81.250 
 97,  75.000 
 97,  87.500 
 98,  93.750 
 98,  93.750 
 98,  100.000 
 98,  87.500 
 98,  75.000 
 98,  68.750 
 99,  75.000 
 99,  93.750 
 99,  81.250 
 99,  87.500 
 99,  93.750 
 99,  100.000 
 100,  93.750 
 100,  87.500 
 100,  81.250 
 100,  56.250 
 100,  93.750 
 100,  87.500 
 101,  87.500 
 101,  93.750 
 101,  93.750 
 101,  87.500 
 101,  81.250 
 101,  93.750 
 102,  75.000 
 102,  75.000 
 102,  93.750 
 102,  81.250 
 102,  87.500 
 102,  93.750 
 103,  87.500 
 103,  87.500 
 103,  93.750 
 103,  93.750 
 103,  81.250 
 103,  87.500 
 104,  68.750 
 104,  100.000 
 104,  87.500 
 104,  81.250 
 104,  75.000 
 104,  87.500 
 105,  93.750 
 105,  87.500 
 105,  93.750 
 105,  81.250 
 105,  87.500 
 105,  93.750 
 106,  93.750 
 106,  87.500 
 106,  68.750 
 106,  87.500 
 106,  68.750 
 106,  81.250 
 107,  81.250 
 107,  100.000 
 107,  93.750 
 107,  81.250 
 107,  81.250 
 107,  81.250 
 108,  81.250 
 108,  87.500 
 108,  81.250 
 108,  75.000 
 108,  100.000 
 108,  100.000 
 109,  68.750 
 109,  100.000 
 109,  87.500 
 109,  93.750 
 109,  93.750 
 109,  87.500 
 110,  100.000 
 110,  87.500 
 110,  81.250 
 110,  81.250 
 110,  87.500 
 110,  93.750 
 111,  87.500 
 111,  100.000 
 111,  75.000 
 111,  87.500 
 111,  93.750 
 111,  100.000 
 112,  68.750 
 112,  87.500 
 112,  100.000 
 112,  81.250 
 112,  87.500 
 112,  75.000 
 113,  93.750 
 113,  100.000 
 113,  87.500 
 113,  93.750 
 113,  93.750 
 113,  81.250 
 114,  93.750 
 114,  87.500 
 114,  87.500 
 114,  87.500 
 114,  75.000 
 114,  81.250 
 115,  81.250 
 115,  81.250 
 115,  81.250 
 115,  100.000 
 115,  100.000 
 115,  93.750 
 116,  81.250 
 116,  68.750 
 116,  81.250 
 116,  68.750 
 116,  81.250 
 116,  87.500 
 117,  93.750 
 117,  87.500 
 117,  100.000 
 117,  87.500 
 117,  93.750 
 117,  81.250 
 118,  93.750 
 118,  100.000 
 118,  87.500 
 118,  93.750 
 118,  68.750 
 118,  93.750 
 119,  87.500 
 119,  93.750 
 119,  81.250 
 119,  75.000 
 119,  93.750 
 119,  87.500 
 120,  81.250 
 120,  93.750 
 120,  100.000 
 120,  93.750 
 120,  81.250 
 120,  100.000 
 121,  75.000 
 121,  93.750 
 121,  81.250 
 121,  93.750 
 121,  93.750 
 121,  87.500 
 122,  93.750 
 122,  100.000 
 122,  81.250 
 122,  87.500 
 122,  93.750 
 122,  100.000 
 123,  93.750 
 123,  100.000 
 123,  100.000 
 123,  87.500 
 123,  87.500 
 123,  87.500 
 124,  93.750 
 124,  87.500 
 124,  100.000 
 124,  81.250 
 124,  93.750 
 124,  93.750 
 125,  93.750 
 125,  81.250 
 125,  100.000 
 125,  87.500 
 125,  93.750 
 125,  100.000 
 126,  93.750 
 126,  81.250 
 126,  100.000 
 126,  93.750 
 126,  75.000 
 126,  100.000 
 127,  100.000 
 127,  81.250 
 127,  93.750 
 127,  87.500 
 127,  100.000 
 127,  93.750 
 128,  93.750 
 128,  93.750 
 128,  93.750 
 128,  75.000 
 128,  87.500 
 128,  93.750 
 129,  93.750 
 129,  87.500 
 129,  87.500 
 129,  93.750 
 129,  93.750 
 129,  75.000 
 130,  81.250 
 130,  100.000 
 130,  93.750 
 130,  87.500 
 130,  87.500 
 130,  93.750 
 131,  87.500 
 131,  93.750 
 131,  81.250 
 131,  93.750 
 131,  93.750 
 131,  100.000 
 132,  87.500 
 132,  87.500 
 132,  87.500 
 132,  100.000 
 132,  75.000 
 132,  100.000 
 133,  93.750 
 133,  87.500 
 133,  100.000 
 133,  87.500 
 133,  87.500 
 133,  93.750 
 134,  93.750 
 134,  81.250 
 134,  93.750 
 134,  93.750 
 134,  87.500 
 134,  93.750 
 135,  81.250 
 135,  93.750 
 135,  100.000 
 135,  93.750 
 135,  93.750 
 135,  81.250 
 136,  87.500 
 136,  100.000 
 136,  87.500 
 136,  81.250 
 136,  100.000 
 136,  93.750 
 137,  93.750 
 137,  100.000 
 137,  87.500 
 137,  100.000 
 137,  81.250 
 137,  100.000 
 138,  87.500 
 138,  93.750 
 138,  93.750 
 138,  87.500 
 138,  75.000 
 138,  87.500 
 139,  100.000 
 139,  87.500 
 139,  100.000 
 139,  87.500 
 139,  100.000 
 139,  87.500 
 140,  93.750 
 140,  87.500 
 140,  93.750 
 140,  87.500 
 140,  93.750 
 140,  93.750 
 141,  87.500 
 141,  81.250 
 141,  87.500 
 141,  75.000 
 141,  87.500 
 141,  93.750 
 142,  93.750 
 142,  93.750 
 142,  100.000 
 142,  93.750 
 142,  87.500 
 142,  93.750 
 143,  100.000 
 143,  81.250 
 143,  87.500 
 143,  75.000 
 143,  81.250 
 143,  81.250 
 144,  87.500 
 144,  100.000 
 144,  100.000 
 144,  93.750 
 144,  87.500 
 144,  100.000 
 145,  87.500 
 145,  100.000 
 145,  81.250 
 145,  81.250 
 145,  93.750 
 145,  93.750 
 146,  93.750 
 146,  93.750 
 146,  100.000 
 146,  87.500 
 146,  93.750 
 146,  93.750 
 147,  93.750 
 147,  93.750 
 147,  93.750 
 147,  93.750 
 147,  81.250 
 147,  93.750 
 148,  87.500 
 148,  100.000 
 148,  100.000 
 148,  93.750 
 148,  93.750 
 148,  93.750 
 149,  87.500 
 149,  62.500 
 149,  93.750 
 149,  93.750 
 149,  87.500 
 149,  87.500 
 150,  100.000 
 150,  100.000 
 150,  75.000 
 150,  93.750 
 150,  93.750 
 150,  93.750 
 151,  100.000 
 151,  100.000 
 151,  93.750 
 151,  81.250 
 151,  81.250 
 151,  100.000 
 152,  81.250 
 152,  100.000 
 152,  93.750 
 152,  100.000 
 152,  87.500 
 152,  87.500 
 153,  87.500 
 153,  87.500 
 153,  81.250 
 153,  93.750 
 153,  100.000 
 153,  75.000 
 154,  87.500 
 154,  100.000 
 154,  93.750 
 154,  100.000 
 154,  93.750 
 154,  100.000 
 155,  81.250 
 155,  100.000 
 155,  87.500 
 155,  87.500 
 155,  93.750 
 155,  87.500 
 156,  81.250 
 156,  100.000 
 156,  87.500 
 156,  93.750 
 156,  75.000 
 156,  87.500 
 157,  87.500 
 157,  81.250 
 157,  93.750 
 157,  100.000 
 157,  87.500 
 157,  100.000 
 158,  87.500 
 158,  81.250 
 158,  81.250 
 158,  93.750 
 158,  87.500 
 158,  75.000 
 159,  93.750 
 159,  100.000 
 159,  93.750 
 159,  100.000 
 159,  93.750 
 159,  87.500 
 160,  100.000 
 160,  87.500 
 160,  87.500 
 160,  87.500 
 160,  100.000 
 160,  100.000 
 161,  100.000 
 161,  100.000 
 161,  100.000 
 161,  75.000 
 161,  75.000 
 161,  87.500 
 162,  93.750 
 162,  100.000 
 162,  100.000 
 162,  93.750 
 162,  100.000 
 162,  93.750 
 163,  87.500 
 163,  100.000 
 163,  81.250 
 163,  81.250 
 163,  93.750 
 163,  100.000 
 164,  93.750 
 164,  81.250 
 164,  100.000 
 164,  93.750 
 164,  75.000 
 164,  100.000 
 165,  100.000 
 165,  100.000 
 165,  93.750 
 165,  93.750 
 165,  87.500 
 165,  81.250 
 166,  93.750 
 166,  100.000 
 166,  93.750 
 166,  93.750 
 166,  100.000 
 166,  81.250 
 167,  81.250 
 167,  100.000 
 167,  81.250 
 167,  93.750 
 167,  93.750 
 167,  81.250 
 168,  93.750 
 168,  93.750 
 168,  87.500 
 168,  100.000 
 168,  93.750 
 168,  75.000 
 169,  100.000 
 169,  87.500 
 169,  75.000 
 169,  100.000 
 169,  93.750 
 169,  87.500 
 170,  87.500 
 170,  100.000 
 170,  87.500 
 170,  87.500 
 170,  93.750 
 170,  87.500 
 171,  68.750 
 171,  87.500 
 171,  100.000 
 171,  100.000 
 171,  81.250 
 171,  100.000 
 172,  81.250 
 172,  81.250 
 172,  93.750 
 172,  87.500 
 172,  100.000 
 172,  87.500 
 173,  87.500 
 173,  100.000 
 173,  93.750 
 173,  75.000 
 173,  93.750 
 173,  93.750 
 174,  93.750 
 174,  87.500 
 174,  75.000 
 174,  87.500 
 174,  93.750 
 174,  81.250 
 175,  93.750 
 175,  87.500 
 175,  100.000 
 175,  87.500 
 175,  93.750 
 175,  87.500 
 176,  93.750 
 176,  93.750 
 176,  93.750 
 176,  100.000 
 176,  93.750 
 176,  100.000 
 177,  100.000 
 177,  93.750 
 177,  93.750 
 177,  100.000 
 177,  93.750 
 177,  100.000 
 178,  93.750 
 178,  100.000 
 178,  81.250 
 178,  100.000 
 178,  93.750 
 178,  93.750 
 179,  100.000 
 179,  93.750 
 179,  87.500 
 179,  93.750 
 179,  93.750 
 179,  93.750 
 180,  100.000 
 180,  87.500 
 180,  87.500 
 180,  100.000 
 180,  100.000 
 180,  93.750 
 181,  100.000 
 181,  81.250 
 181,  93.750 
 181,  93.750 
 181,  93.750 
 181,  87.500 
 182,  87.500 
 182,  93.750 
 182,  93.750 
 182,  75.000 
 182,  100.000 
 182,  87.500 
 183,  100.000 
 183,  81.250 
 183,  93.750 
 183,  75.000 
 183,  87.500 
 183,  100.000 
 184,  100.000 
 184,  87.500 
 184,  93.750 
 184,  93.750 
 184,  93.750 
 184,  93.750 
 185,  100.000 
 185,  100.000 
 185,  87.500 
 185,  93.750 
 185,  81.250 
 185,  100.000 
 186,  100.000 
 186,  93.750 
 186,  81.250 
 186,  87.500 
 186,  93.750 
 186,  100.000 
 187,  100.000 
 187,  93.750 
 187,  93.750 
 187,  93.750 
 187,  87.500 
 187,  93.750 
 188,  93.750 
 188,  81.250 
 188,  87.500 
 188,  100.000 
 188,  100.000 
 188,  87.500 
 189,  93.750 
 189,  93.750 
 189,  93.750 
 189,  93.750 
 189,  68.750 
 189,  87.500 
 190,  87.500 
 190,  100.000 
 190,  93.750 
 190,  93.750 
 190,  93.750 
 190,  81.250 
 191,  100.000 
 191,  87.500 
 191,  93.750 
 191,  93.750 
 191,  93.750 
 191,  87.500 
 192,  93.750 
 192,  93.750 
 192,  68.750 
 192,  93.750 
 192,  93.750 
 192,  93.750 
 193,  87.500 
 193,  93.750 
 193,  93.750 
 193,  93.750 
 193,  93.750 
 193,  93.750 
 194,  100.000 
 194,  100.000 
 194,  100.000 
 194,  93.750 
 194,  100.000 
 194,  100.000 
 195,  93.750 
 195,  100.000 
 195,  93.750 
 195,  93.750 
 195,  100.000 
 195,  87.500 
 196,  93.750 
 196,  93.750 
 196,  87.500 
 196,  100.000 
 196,  93.750 
 196,  93.750 
 197,  81.250 
 197,  75.000 
 197,  87.500 
 197,  87.500 
 197,  100.000 
 197,  93.750 
 198,  100.000 
 198,  100.000 
 198,  100.000 
 198,  93.750 
 198,  100.000 
 198,  100.000 
 199,  100.000 
 199,  87.500 
 199,  100.000 
 199,  93.750 
 199,  93.750 
 199,  93.750 
 200,  93.750 
 200,  100.000 
 200,  100.000 
 200,  93.750 
 200,  93.750 
 200,  93.750 
 201,  75.000 
 201,  87.500 
 201,  100.000 
 201,  75.000 
 201,  93.750 
 201,  93.750 
 202,  93.750 
 202,  93.750 
 202,  100.000 
 202,  100.000 
 202,  100.000 
 202,  81.250 
 203,  93.750 
 203,  93.750 
 203,  87.500 
 203,  87.500 
 203,  87.500 
 203,  93.750 
 204,  93.750 
 204,  93.750 
 204,  93.750 
 204,  100.000 
 204,  93.750 
 204,  100.000 
 205,  93.750 
 205,  93.750 
 205,  87.500 
 205,  100.000 
 205,  93.750 
 205,  100.000 
 206,  100.000 
 206,  100.000 
 206,  93.750 
 206,  87.500 
 206,  93.750 
 206,  100.000 
 207,  93.750 
 207,  100.000 
 207,  93.750 
 207,  81.250 
 207,  81.250 
 207,  93.750 
 208,  87.500 
 208,  93.750 
 208,  87.500 
 208,  87.500 
 208,  93.750 
 208,  87.500 
 209,  81.250 
 209,  87.500 
 209,  87.500 
 209,  93.750 
 209,  87.500 
 209,  100.000 
 210,  100.000 
 210,  93.750 
 210,  100.000 
 210,  93.750 
 210,  100.000 
 210,  81.250 
 211,  87.500 
 211,  100.000 
 211,  93.750 
 211,  100.000 
 211,  100.000 
 211,  100.000 
 212,  100.000 
 212,  100.000 
 212,  93.750 
 212,  87.500 
 212,  87.500 
 212,  100.000 
 213,  100.000 
 213,  100.000 
 213,  93.750 
 213,  93.750 
 213,  87.500 
 213,  87.500 
 214,  93.750 
 214,  100.000 
 214,  93.750 
 214,  93.750 
 214,  87.500 
 214,  100.000 
 215,  100.000 
 215,  93.750 
 215,  100.000 
 215,  100.000 
 215,  100.000 
 215,  87.500 
 216,  87.500 
 216,  87.500 
 216,  87.500 
 216,  100.000 
 216,  87.500 
 216,  100.000 
 217,  100.000 
 217,  87.500 
 217,  93.750 
 217,  93.750 
 217,  93.750 
 217,  87.500 
 218,  93.750 
 218,  93.750 
 218,  100.000 
 218,  93.750 
 218,  100.000 
 218,  75.000 
 219,  87.500 
 219,  93.750 
 219,  100.000 
 219,  100.000 
 219,  81.250 
 219,  93.750 
 220,  93.750 
 220,  87.500 
 220,  100.000 
 220,  87.500 
 220,  81.250 
 220,  81.250 
 221,  100.000 
 221,  87.500 
 221,  87.500 
 221,  100.000 
 221,  81.250 
 221,  87.500 
 222,  100.000 
 222,  81.250 
 222,  93.750 
 222,  100.000 
 222,  93.750 
 222,  93.750 
 223,  100.000 
 223,  87.500 
 223,  87.500 
 223,  87.500 
 223,  93.750 
 223,  87.500 
 224,  100.000 
 224,  93.750 
 224,  100.000 
 224,  100.000 
 224,  100.000 
 224,  93.750 
 225,  93.750 
 225,  93.750 
 225,  93.750 
 225,  87.500 
 225,  100.000 
 225,  87.500 
 226,  87.500 
 226,  93.750 
 226,  93.750 
 226,  100.000 
 226,  100.000 
 226,  93.750 
 227,  87.500 
 227,  93.750 
 227,  81.250 
 227,  93.750 
 227,  87.500 
 227,  68.750 
 228,  87.500 
 228,  93.750 
 228,  93.750 
 228,  93.750 
 228,  100.000 
 228,  87.500 
 229,  100.000 
 229,  100.000 
 229,  100.000 
 229,  100.000 
 229,  100.000 
 229,  93.750 
 230,  100.000 
 230,  81.250 
 230,  93.750 
 230,  87.500 
 230,  100.000 
 230,  100.000 
 231,  93.750 
 231,  93.750 
 231,  100.000 
 231,  100.000 
 231,  100.000 
 231,  93.750 
 232,  87.500 
 232,  100.000 
 232,  93.750 
 232,  81.250 
 232,  93.750 
 232,  100.000 
 233,  100.000 
 233,  87.500 
 233,  100.000 
 233,  87.500 
 233,  100.000 
 233,  93.750 
 234,  93.750 
 234,  100.000 
 234,  87.500 
 234,  87.500 
 234,  87.500 
 234,  81.250 
 235,  93.750 
 235,  87.500 
 235,  93.750 
 235,  93.750 
 235,  93.750 
 235,  93.750 
 236,  100.000 
 236,  100.000 
 236,  93.750 
 236,  100.000 
 236,  100.000 
 236,  87.500 
 237,  93.750 
 237,  87.500 
 237,  93.750 
 237,  100.000 
 237,  87.500 
 237,  87.500 
 238,  100.000 
 238,  100.000 
 238,  100.000 
 238,  93.750 
 238,  87.500 
 238,  81.250 
 239,  93.750 
 239,  93.750 
 239,  75.000 
 239,  93.750 
 239,  93.750 
 239,  93.750 
 240,  93.750 
 240,  93.750 
 240,  87.500 
 240,  87.500 
 240,  100.000 
 240,  100.000 
 241,  100.000 
 241,  87.500 
 241,  100.000 
 241,  93.750 
 241,  87.500 
 241,  93.750 
 242,  93.750 
 242,  100.000 
 242,  100.000 
 242,  100.000 
 242,  100.000 
 242,  100.000 
 243,  87.500 
 243,  93.750 
 243,  100.000 
 243,  81.250 
 243,  100.000 
 243,  87.500 
 244,  100.000 
 244,  100.000 
 244,  87.500 
 244,  93.750 
 244,  100.000 
 244,  100.000 
 245,  100.000 
 245,  62.500 
 245,  93.750 
 245,  93.750 
 245,  100.000 
 245,  100.000 
 246,  93.750 
 246,  100.000 
 246,  100.000 
 246,  93.750 
 246,  93.750 
 246,  100.000 
 247,  100.000 
 247,  87.500 
 247,  93.750 
 247,  100.000 
 247,  100.000 
 247,  93.750 
 248,  93.750 
 248,  93.750 
 248,  100.000 
 248,  100.000 
 248,  93.750 
 248,  93.750 
 249,  100.000 
 249,  87.500 
 249,  93.750 
 249,  87.500 
 249,  93.750 
 249,  93.750 
 250,  87.500 
 250,  93.750 
 250,  81.250 
 250,  100.000 
 250,  93.750 
 250,  100.000 
 251,  87.500 
 251,  100.000 
 251,  93.750 
 251,  93.750 
 251,  100.000 
 251,  87.500 
 252,  100.000 
 252,  87.500 
 252,  100.000 
 252,  100.000 
 252,  100.000 
 252,  100.000 
 253,  75.000 
 253,  100.000 
 253,  100.000 
 253,  93.750 
 253,  87.500 
 253,  93.750 
 254,  100.000 
 254,  100.000 
 254,  100.000 
 254,  100.000 
 254,  100.000 
 254,  100.000 
 255,  100.000 
 255,  100.000 
 255,  93.750 
 255,  93.750 
 255,  93.750 
 255,  93.750 
 256,  93.750 
 256,  93.750 
 256,  87.500 
 256,  100.000 
 256,  100.000 
 256,  100.000 
 257,  100.000 
 257,  100.000 
 257,  100.000 
 257,  93.750 
 257,  87.500 
 257,  93.750 
 258,  100.000 
 258,  100.000 
 258,  93.750 
 258,  93.750 
 258,  100.000 
 258,  100.000 
 259,  93.750 
 259,  93.750 
